Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.89999999999405,3.30000000021091,1.19999999942873,7.30000000016202,7.40000000068393,4.79999999999275,5.99999999925561,4.20000000063038,1.19999999976802,1.09999999990164,4.10000000033854,4.09999999987123,4.50000000008481,-2.5,4.29999999999981
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,6771.41479681885,8458.01715432982,7165.22317483703,9070.48825285747,11634.0012021103,12386.6992652963,13890.6309562926,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.62637077396,9812.5958082732,9121.63713797145,10373.7897924367
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,15484192,15776938,16092822,16321872,16557202,16792090,17035551,17288285,17542806,17794055,18037776,18276452,18513673,18755666,19000988
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.14385123349431,1.87296209612182,1.98240805691531,1.41327147745347,1.43151244887822,1.40867688701824,1.43944535624798,1.47267087305755,1.46148468519161,1.42204614032925,1.36038126908993,1.31452298457883,1.28960848954226,1.29863532544565,1.29950843805955
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.8468362075558,17.139899777207,7.31607858288587,7.40046356742114,8.42488761919795,5.09791484975818,5.84640917320459,6.70657829092726,6.66577611541544,14.5460237946149,7.44000437325754,6.01913096570671,5.2454767960839,6.7715458276334,8.04232062780269
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.162
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,92.1616330969975,94.2948046483658,75.7660674636533,74.1382658957842,73.1178570509129,73.7237324891671,65.4076093299538,64.9720346513507,53.0497288072652,60.3115965864153,56.825387935971,63.5279565118188,64.8586165517565,57.0264423660931,57.5439013226812
