Country Name,"Country Code","Series Name","Series Code","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]"
Kuwait,"KWT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","5.48494983277594","10.5827097865145","4.60959548447786","4.49640287769787","4.8394034987095","3.25514600287219","2.68229684085038","2.90892672858618","3.27170166092134","3.19839776658371","2.17183298510008","0.543133148199589","1.09184802655847","2.1017295482741","3.42362947609175"
Kuwait,"KWT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","1.5","1.75","1.64","1.82","2.033","2.318","2.622","2.9","2.2","2.16","2.198","2.158","2.156","3.331","2.818"
Kuwait,"KWT","Trade (% of GDP)","NE.TRD.GNFS.ZS","91.7325033915889","92.6834562516721","88.8110649851457","97.02773948584","99.0903703424986","101.011241259136","97.606702286398","100.036945094404","98.6995732929543","96.1589075409082","97.840046457409","103.115458302904","98.1829442585474","..",".."
Portugal,"PRT","GDP (current US$)","NY.GDP.MKTP.CD","240496147317.381","263416394624.084","244667762835.543","238113003233.284","245117990242.248","216224240577.957","226433858005.714","229901964221.884","199394066525.44","206426152308.931","221357874718.93","242313116577.967","239986922638.902","229031860520.777","253663144586.019"
Portugal,"PRT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.30555211277161","0.174700554936223","-3.21438996722308","1.69092841483231","-1.55146831672478","-3.66753141566937","-0.377398248791067","1.33711996744654","2.2144828853083","2.34182321593775","3.75909438887767","3.01412372965098","2.65839260557085","-8.39685451108976","5.19566757700593"
Portugal,"PRT","Population, total","SP.POP.TOTL","10542964","10558177","10568247","10573100","10557560","10514844","10457295","10401062","10358076","10325452","10300300","10283822","10286263","10297081","10325147"
Portugal,"PRT","Population growth (annual %)","SP.POP.GROW","0.196304384487306","0.144191279853498","0.0953308592370666","0.0459100367184907","-0.147084878575482","-0.405421787747567","-0.548815210952228","-0.539190466792077","-0.414141101993213","-0.315459016997883","-0.243889410358812","-0.160104021146769","0.0237334946497115","0.10511412524675","0.272191902136354"
Portugal,"PRT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.45396528138739","2.58850657657964","-0.83553002150417","1.40257289895371","3.65301100430729","2.77333854051579","0.27441666666668","-0.278153367467421","0.487938623904736","0.607397074641661","1.36861411643481","0.99371568346825","0.338178410046125","-0.0124383299576167","1.2656571906905"
Portugal,"PRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","7.97","7.55","9.43","10.77","12.68","15.53","16.19","13.9","12.45","11.07","8.87","6.99","6.46","6.8","6.58"
Portugal,"PRT","Trade (% of GDP)","NE.TRD.GNFS.ZS","69.9461175817991","72.0757429221604","61.4926935267759","67.7832954557811","73.0995439986029","76.0508388667084","78.1144346199064","80.2823078763457","80.4908943813068","79.2742296253386","84.4391405215721","86.4287609308408","86.5647174091784","76.237488464863","86.1710841045319"
Qatar,"QAT","GDP (current US$)","NY.GDP.MKTP.CD","79712087912.0879","115270054945.055","97798351648.3516","125122306346.154","167775268626.374","186833502362.637","198727642967.033","206224598571.429","161739955576.923","151732181868.132","161099122225.275","183334953818.681","175837550989.011","144411363345.27","179677211793.938"
Qatar,"QAT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","-2.78171821117928","0.360880522367538","0.415386597297541","12.387494904147","7.67760832016431","-0.847554024383243","-1.17719204664343","-3.17836570227246","-3.92809919619101","-4.1078624678908","-5.73260962173684","-0.776739175354805","-0.679178215497302","-2.00500947877522","4.31736869552309"
Qatar,"QAT","Population, total","SP.POP.TOTL","1231893","1444277","1610274","1713504","1804171","1905660","2035501","2214465","2414573","2595166","2711755","2766732","2807235","2760385","2688235"
Qatar,"QAT","Population growth (annual %)","SP.POP.GROW","19.360428664312","15.9056839638554","10.8795500522929","6.21360458813461","5.15608097721193","5.47271987641268","6.59135749712435","8.42688590935528","8.65116205432081","7.21280238660749","4.39455430208811","2.00708135491804","1.45331728352711","-1.68298503942558","-2.64853183197257"
Qatar,"QAT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","13.7581625759964","15.0501451570333","-4.86327801622565","-2.42525675161712","1.13836623529203","2.3153485343166","3.22197756829288","3.34972085659527","1.81407723937759","2.67659170098193","0.394878914082996","0.255815382724374","-0.666641124861102","-2.54031503004763","2.30446565742003"
Qatar,"QAT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","0.52","0.31","0.31","0.45","0.56","0.48","0.28","0.2","0.17","0.15","0.14","0.11","0.1","0.14","0.17"
Qatar,"QAT","Trade (% of GDP)","NE.TRD.GNFS.ZS","96.1141057101106","89.4328416546905","80.1441629727012","86.070289953093","98.7216386905895","105.746294425841","102.383208106327","99.0343747414317","93.7076041736357","89.5476001199351","91.4945879195194","91.838448978201","90.3196917681476","90.0190948872861","93.0458243357396"
Russian Federation,"RUS","GDP (current US$)","NY.GDP.MKTP.CD","1299705764823.62","1660846387624.78","1222644282201.86","1524917468442.01","2045925608274.37","2208295773643.15","2292473246621.08","2059241965490.83","1363481063446.77","1276786979221.81","1574199387070.9","1657329646183.62","1693113904262.89","1489362488439.76","1778782625793.74"
Russian Federation,"RUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","8.68576548155966","5.24621001829865","-7.8277499767233","4.45309639834757","4.21872333852829","3.84915193512856","1.53897351738807","-1.04526203847087","-2.18388547157608","0.0102479204324482","1.70938569423402","2.81552410737709","2.24397951657973","-2.46115141544522","5.17723486485373"
Russian Federation,"RUS","Population, total","SP.POP.TOTL","142805114","142742366","142785349","142849468","142960908","143201721","143506995","143819667","144096870","144342397","144496739","144477859","144406261","144073139","143449286"
Russian Federation,"RUS","Population growth (annual %)","SP.POP.GROW","-0.17108203294568","-0.0439492591634852","0.0301077605196216","0.0448957880908489","0.077981777433695","0.168305035277726","0.212950704549247","0.217642262118","0.192557946508244","0.170245238698228","0.106870569429971","-0.0130668924933287","-0.0495686654330689","-0.230950388878624","-0.43395152847745"
Russian Federation,"RUS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","9.00729868861076","14.1107677840442","11.6473295764118","6.8493923025503","8.44046485932559","5.0747430079915","6.75371026220953","7.82341183865503","15.5344050528404","7.04244762954798","3.68332944412231","2.87829723647886","4.47036660760175","3.38165937237896","6.69445891957619"
Russian Federation,"RUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","6","6.21","8.3","7.37","6.54","5.44","5.46","5.16","5.57","5.56","5.21","4.85","4.5","5.59","4.72"
Russian Federation,"RUS","Trade (% of GDP)","NE.TRD.GNFS.ZS","51.7061227457717","53.3824660408908","48.4350610280677","50.3555054873676","48.0353994077919","47.1513903857957","46.287149400499","47.8013412628116","49.3593493116887","46.5181198396096","46.8765243371311","51.5809003703964","49.2287536619033","46.0308656136374","52.1670080964104"
Saudi Arabia,"SAU","GDP (current US$)","NY.GDP.MKTP.CD","415964583055.37","519796738640","429097899280","528207332649.536","671238840108.229","735974843348.664","746647127407.619","756350347320.381","654269739552.019","644935682011.475","688586094412.68","816578674529.141","803616264791.024","703367841222.555","833541236569.315"
Saudi Arabia,"SAU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","-2.07705271631433","2.23293864065832","-5.65741803802709","1.72482532476839","7.30078239580814","3.11793963769567","0.543175055373709","1.57764615969434","2.12189744819959","-0.356957839166739","-2.9966352249543","0.0989795177574422","-1.93244819750768","-4.58971090039694","3.37507257654349"
Saudi Arabia,"SAU","Population, total","SP.POP.TOTL","26400068","27437353","28483797","29411929","30150945","30821543","31482498","32125564","32749848","33416270","34193122","35018133","35827362","35997107","35950396"
Saudi Arabia,"SAU","Population growth (annual %)","SP.POP.GROW","3.92920488472079","3.85387472835296","3.74300660963915","3.20649410639241","2.4815925615212","2.19976275661053","2.12178788388145","2.02203271109992","1.92462213676111","2.014458627481","2.29816056079707","2.38415003117342","2.28458901092139","0.472667096302666","-0.129847471045763"
Saudi Arabia,"SAU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","4.16782330119979","9.87024791275996","5.05722314693633","5.33941680637453","5.82621608838853","2.86626887489922","3.53252470694923","2.23629031536967","1.20607322150117","2.06884036053476","-0.838194579675057","2.45814158007533","-2.09333333333333","3.44545825956691","3.06328988941548"
Saudi Arabia,"SAU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","5.73","5.08","5.38","5.55","5.77","5.52","5.6","5.72","5.6","5.6","5.89","6.03","5.64","7.45","6.692"
Saudi Arabia,"SAU","Trade (% of GDP)","NE.TRD.GNFS.ZS","94.8633003614849","96.1026422187634","84.8583351128759","82.5498069377694","85.5435202826985","83.5117881842452","82.709049080628","80.6404710018675","71.1201540780726","61.8620285407503","64.185008252848","64.2321422510771","62.8161464446777","52.0765888522691","59.1164847071434"
Singapore,"SGP","GDP (current US$)","NY.GDP.MKTP.CD","180941941477.009","193611986712.842","194152286008.938","239809387605.427","279351168707.267","295087220933.024","307576360584.992","314851156183.411","308004146057.608","318832428519.725","343193352161.634","376998146500.593","375472731271.075","345295933898.674","396986899888.351"
Singapore,"SGP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","4.57298627096552","-3.41549269446281","-2.84677194924208","12.5085215498552","4.02338164865897","1.90446223662212","3.13397914899265","2.59472315486744","1.76232468638902","2.22673004020686","4.56875082144181","3.17554509933274","-0.0545548569257619","-3.8436564563571","12.1967208124475"
Singapore,"SGP","Population, total","SP.POP.TOTL","4588599","4839396","4987573","5076732","5183688","5312437","5399162","5469724","5535002","5607283","5612253","5638676","5703569","5685807","5453566"
Singapore,"SGP","Population growth (annual %)","SP.POP.GROW","4.16600286360933","5.32151708302623","3.0159499147579","1.77183287926401","2.08490245606007","2.45339033031018","1.61930809858875","1.29844017799226","1.18637693749822","1.29743609938602","0.0885954699924263","0.469704298714121","1.14428330688929","-0.311904961250833","-4.17033630017526"
Singapore,"SGP","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.10488003633213","6.62778177352127","0.596720257424972","2.82366134885609","5.2477933984048","4.57560270376522","2.35860415399836","1.02514803039394","-0.522618167075314","-0.53226873971629","0.576260310166371","0.438620118446782","0.565260568780358","-0.181916666666656","2.30485959040487"
Singapore,"SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","3.9","3.96","5.86","4.12","3.89","3.72","3.86","3.74","3.79","4.08","4.2","3.641","3.1","4.1","3.54"
Singapore,"SGP","Trade (% of GDP)","NE.TRD.GNFS.ZS","394.288471919078","437.326714891057","358.192811828842","369.685555787646","379.098631377539","369.212965787665","367.041780049019","360.467319166237","329.471398940262","303.330964635262","316.385762277975","324.32041134713","321.807411230997","331.727933891514","338.309753841694"
Senegal,"SEN","GDP (current US$)","NY.GDP.MKTP.CD","13994218939.2431","16853991176.9058","16145868284.5645","16121314670.9653","17814284622.1718","17660871725.9977","18918668644.1941","19797254643.1212","17774766636.0459","19040312815.1337","20996564751.5994","23116897847.0474","23398811423.578","24493157583.2282","27625388352.1688"
Senegal,"SEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","0.155202178419074","1.0037086838431","0.038174664910585","0.625915167183067","-1.38705683397437","1.20518376811296","-0.327534793003196","3.37470117405547","3.50805418581042","3.52014027740535","4.5141105961554","3.36482160369758","1.8292630702439","-1.3582757078013","3.29547349613534"
Senegal,"SEN","Population, total","SP.POP.TOTL","11563869","11872929","12195029","12530121","12875880","13231833","13595566","13970308","14356181","14751356","15157793","15574909","16000781","16436120","16876720"
Senegal,"SEN","Population growth (annual %)","SP.POP.GROW","2.63281190597884","2.63754388814397","2.67674749775798","2.71070159961371","2.72203680436678","2.72697235540654","2.71181928883915","2.71905100988297","2.72463609047466","2.7154429589038","2.7179778377713","2.71464328183934","2.69763115886709","2.68438184925041","2.64538054494311"
Senegal,"SEN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","5.85330428467685","7.34720236578405","-2.24802147855339","1.22868119673344","3.40322829786967","1.41822871177848","0.710245486695225","-1.09025507446894","0.135211933635241","0.837284942557418","1.31815314847782","0.46098564246427","1.75856517595659","2.54743464570552",".."
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","10.073","10.104","10.194","10.233","10.36","9.41","8.589","7.625","6.76","4.46","4.08","3.57","2.86","3.509","3.498"
Senegal,"SEN","Trade (% of GDP)","NE.TRD.GNFS.ZS","59.2713043549794","62.7617698176319","52.3072908773365","52.4578551962948","57.5768785989578","61.9753040040375","60.6267663596737","58.4425289760992","58.1103376742017","54.1081692072139","57.7052798455617","61.7893101353561","64.2497475276669","60.0047299519801","63.2635848495228"
Spain,"ESP","GDP (current US$)","NY.GDP.MKTP.CD","1474002579820","1631863493552.34","1491472923706.64","1422108199783.34","1480710495710.12","1324750738725","1355579535912.55","1371820537888.62","1196156971279.69","1233554967011.68","1313245330197.65","1421702715218.04","1394320055129.41","1276962685648.25","1427380681294.55"
Spain,"ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.70457158797855","-0.709644824380291","-4.61174792296352","-0.297178903863639","-1.16620390689791","-3.02190653735798","-1.07974126518728","1.69935265928203","3.91911726500582","2.95081590903861","2.73447515505379","1.83746046437267","1.25463175469125","-11.7575591274843","5.40811294229356"
Spain,"ESP","Population, total","SP.POP.TOTL","45226803","45954106","46362946","46576897","46742697","46773055","46620045","46480882","46444832","46484062","46593236","46797754","47134837","47365655","47415750"
Spain,"ESP","Population growth (annual %)","SP.POP.GROW","1.85108130845179","1.59533049906372","0.88573598057307","0.460408305051304","0.355338396471428","0.0649259625617232","-0.327669039579687","-0.298951059088036","-0.077588861590047","0.0844301500680736","0.234587922968563","0.437982993728698","0.717715637103499","0.488502131838585","0.105706398137095"
Spain,"ESP","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.78679745804947","4.07534335957341","-0.287813083535237","1.79986457728766","3.19610188833788","2.44612782366812","1.40858109183012","-0.151114837527181","-0.500365709903282","-0.202598000426425","1.95607633363964","1.67498136863794","0.699518994458693","-0.322753017299705","3.09313511976406"
Spain,"ESP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","8.23","11.25","17.86","19.86","21.39","24.79","26.09","24.44","22.06","19.64","17.22","15.25","14.1","15.53","14.78"
Spain,"ESP","Trade (% of GDP)","NE.TRD.GNFS.ZS","57.7476037596033","55.9833300436847","46.9948743270275","52.928240557318","58.7931710352776","60.8450747936193","61.9763157198604","63.8382619541975","64.1832051439024","63.7398826295293","66.6570608657952","67.5749402546311","66.8738905174013","60.1431677771427","68.3817765705867"
Switzerland,"CHE","GDP (current US$)","NY.GDP.MKTP.CD","490740715594.802","567267767519.158","554212916092.271","598851028906.58","715888126682.396","686420221557.99","706234937370.968","726537808338","694118186379.628","687895460902.713","695200833086.499","725568717468.001","721369112726.724","739913619797.445","800640155387.26"
Switzerland,"CHE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.99182202308279","1.50995079379716","-3.51055886020198","2.17363816396787","0.687339869637952","0.110596604306124","0.628360675437008","1.10869359440046","0.494129822392765","0.960131673178253","0.421326163056477","2.10552472012415","0.423089768227314","-3.08628211065434","3.44050320705828"
Switzerland,"CHE","Population, total","SP.POP.TOTL","7551117","7647675","7743831","7824909","7912398","7996861","8089346","8188649","8282396","8373338","8451840","8514329","8575280","8638167","8703405"
Switzerland,"CHE","Population growth (annual %)","SP.POP.GROW","0.893690977823134","1.27061807385776","1.24948463127384","1.0415580576588","1.11187894263206","1.06181932886789","1.14987975781229","1.22010397343287","1.13833715247736","1.09203117387253","0.933155888738653","0.736633975172522","0.713313668444329","0.730676195047382","0.752392087137583"
Switzerland,"CHE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.732350603122241","2.42604117060162","-0.480481936423328","0.688238707220017","0.231349207650894","-0.692552018105236","-0.217323155115639","-0.0132025387515987","-1.14390867228178","-0.434618664285843","0.533787839825886","0.936335464113605","0.362886179940635","-0.725874933313391","0.581814168489875"
Switzerland,"CHE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","3.64","3.35","4.11","4.81","4.41","4.49","4.75","4.83","4.8","4.92","4.8","4.71","4.39","4.82","5.1"
Switzerland,"CHE","Trade (% of GDP)","NE.TRD.GNFS.ZS","113.331857768509","116.778000147488","109.775984598968","120.065123269341","125.556273159907","126.453860464505","133.693708414477","120.213423375239","117.138482218872","123.565924513577","123.621807602301","124.428504325808","124.127612180467","122.165655889819","130.850809500517"
Syrian Arab Republic,"SYR","GDP (current US$)","NY.GDP.MKTP.CD","180030111358.575","218089977728.285","224561692650.334","252518218262.806","67539427670.9958","43190317724.7088","21361254647.9904","21502061462.2122","16468399180.3822","12598742886.9368","16369724433.2751","21351730539.3113","22443299775.342","11079795397.2805",".."
Syrian Arab Republic,"SYR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","-0.812968045980213","0.725302004545682","4.19840253387758","2.78860191711188","1.07102212975887","-25.9311923188461","-22.4952122898179","-3.94925293480863","0.146192502227933","-5.21654691915067","-0.823278239065289","-0.442849729031707","-2.63099215855095","-6.9942453904841",".."
Syrian Arab Republic,"SYR","Population, total","SP.POP.TOTL","20703005","21474059","21827220","22337563","22730733","22605577","21495821","20072232","19205178","18964252","18983373","19333463","20098251","20772595","21324367"
Syrian Arab Republic,"SYR","Population growth (annual %)","SP.POP.GROW","6.33572039641122","3.65667896993469","1.63121662489933","2.31118860851256","1.74481846238131","-0.552123972765832","-5.03381015991677","-6.85211767607702","-4.41574372125213","-1.2624196887222","0.100775748776037","1.82739379772332","3.87953676012686","3.30017735470972","2.62158395663386"
Syrian Arab Republic,"SYR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.90770950443607","15.7453252219709","2.92089711805365","4.39741383150069","4.75316388885632","36.7022953364139","..","..","..","..","..","..","..","..",".."
Syrian Arab Republic,"SYR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","8.42","10.94","8.14","8.61","8.626","8.856","8.863","8.744","8.721","8.765","8.747","8.746","8.742","10.011","9.816"
Syrian Arab Republic,"SYR","Trade (% of GDP)","NE.TRD.GNFS.ZS","76.3793535157197","74.2279600990172","59.9438252393676","64.0101646947258","50.6960943456553","35.3686903315942","44.7052547833532","54.2644225210945","51.0862078228369","67.1119365330928","61.0508521719631","50.6590991144828","41.9994711236162","48.3904489684745",".."
Sweden,"SWE","GDP (current US$)","NY.GDP.MKTP.CD","491252589217.021","517706149201.196","436537014293.554","495812558843.31","574094112972.733","552483727282.802","586841821796.891","581964017237.095","505103781349.757","515654671469.547","541018749769.097","555455371487.089","533879529188.454","547054174235.876","635663801201.765"
Sweden,"SWE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.67500267083921","-1.22306957770027","-5.15126272885315","5.0526785726024","2.41898851140094","-1.32100232444557","0.333984863287881","1.64424400595537","3.39017629600058","0.79614630049835","1.19514757132167","0.772577449000039","0.957561656419784","-2.87468419018519","4.4459039579281"
Sweden,"SWE","Population, total","SP.POP.TOTL","9148092","9219637","9298515","9378126","9449213","9519374","9600379","9696110","9799186","9923085","10057698","10175214","10278887","10353442","10415811"
Sweden,"SWE","Population growth (annual %)","SP.POP.GROW","0.741552514625445","0.779033290770134","0.851904412936677","0.852524628765313","0.755150133665177","0.739763272434863","0.847348652246305","0.992219728591882","1.05745468551674","1.25645398510305","1.34744505956262","1.16164515996039","1.01372226345511","0.722703912882934","0.600591532839468"
Sweden,"SWE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.21216883436735","3.43704910602875","-0.494460544378046","1.15798802715629","2.96115073822139","0.8883775069237","-0.0442929701486557","-0.17963849411465","-0.0467847449832651","0.984269244577978","1.79449904665596","1.95353530127029","1.78415097403832","0.497367318853562","2.16319736447149"
Sweden,"SWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","6.16","6.23","8.35","8.61","7.8","7.98","8.05","7.95","7.43","6.99","6.72","6.36","6.83","8.29","8.72"
Sweden,"SWE","Trade (% of GDP)","NE.TRD.GNFS.ZS","89.1620822111883","92.5641504308151","81.5088560374264","84.2483771880363","85.7910274001081","85.2822510623587","80.8156652769752","82.9335316938536","83.7238145087279","82.3206450872032","84.9347494342818","89.1311983954621","91.4338289680865","83.2110028742464","86.6855668013558"
Turkiye,"TUR","GDP (current US$)","NY.GDP.MKTP.CD","681337335021.874","770462156204.38","649272568774.193","776992599946.766","838762755164.179","880556375779.51","957783020853.031","938952628604.067","864316670330.882","869692960365.551","858996263095.858","778471900960.981","759937390496.669","720289368333.191","819035182929.585"
Turkiye,"TUR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","3.75032661633065","-0.38911325906777","-6.01562198070677","6.99064120308664","9.73314745363616","3.25226870738416","6.64597254678596","2.87623407643298","4.04114037018699","1.57183792779037","6.10019675717759","2.08515775401123","-0.0281233529557454","1.14794398939554","10.5128803584355"
Turkiye,"TUR","Population, total","SP.POP.TOTL","70468869","71320726","72225639","73195345","74173854","75277439","76576117","78112073","79646178","81019394","82089826","82809304","83481684","84135428","84775404"
Turkiye,"TUR","Population growth (annual %)","SP.POP.GROW","1.23873183716008","1.20159345885056","1.26081212492584","1.33367323837908","1.3279890059113","1.47687589304162","1.71047645801465","1.98593891469702","1.94494215050342","1.70945078412567","1.31255286212126","0.872633549513093","0.808683227368703","0.780048417598582","0.757771487830032"
Turkiye,"TUR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.75618090972635","10.4441283764885","6.25097663090625","8.56644420552977","6.47187967115097","8.89156996512164","7.49309030547697","8.85457271364318","7.6708536484588","7.77513415328334","11.1443110840764","16.3324638988929","15.1768215720023","12.2789574462574","19.5964926913323"
Turkiye,"TUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","8.87","9.71","12.55","10.66","8.8","8.15","8.73","9.88","10.24","10.84","10.82","10.89","13.67","13.11","11.98"
