Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
AUT,GDP growth (annual %),3.73,1.46,-3.76,1.84,2.92,0.68,0.03,0.66,1.01,1.99,2.26,2.43,1.52,-6.45,4.56
AUT,GDP per capita (current US$),46915.34,51919.98,48153.32,46903.76,51442.28,48564.92,50731.13,51786.38,44195.82,45307.59,47429.16,51466.56,50070.4,48809.23,53637.71
AUT,"Population, total",8295487.0,8321496.0,8343323.0,8363404.0,8391643.0,8429991.0,8479823.0,8546356.0,8642699.0,8736668.0,8797566.0,8840521.0,8879920.0,8916864.0,8955797.0
AUT,Population growth (annual %),0.32,0.31,0.26,0.24,0.34,0.46,0.59,0.78,1.12,1.08,0.69,0.49,0.44,0.42,0.44
AUT,"Inflation, consumer prices (annual %)",2.17,3.22,0.51,1.81,3.29,2.49,2.0,1.61,0.9,0.89,2.08,2.0,1.53,1.38,2.77
AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.86,4.13,5.3,4.82,4.56,4.87,5.34,5.62,5.72,6.01,5.5,4.85,4.49,5.36,6.18
AUT,Trade (% of GDP),100.73,102.07,87.06,99.02,105.1,105.15,104.07,103.5,102.43,100.98,104.94,107.92,107.89,100.22,111.22
