Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
BGD,GDP growth (annual %),7.06,6.01,5.05,5.57,6.46,6.52,6.01,6.06,6.55,7.11,6.59,7.32,7.88,3.45,6.94
BGD,GDP per capita (current US$),552.34,630.11,698.52,776.86,856.38,876.82,973.77,1108.52,1236.01,1659.96,1815.61,1963.41,2122.08,2233.31,2457.92
BGD,"Population, total",144135934.0,145421318.0,146706810.0,148391139.0,150211005.0,152090649.0,154030139.0,155961299.0,157830000.0,159784568.0,161793964.0,163683958.0,165516222.0,167420951.0,169356251.0
BGD,Population growth (annual %),1.05,0.89,0.88,1.14,1.22,1.24,1.27,1.25,1.19,1.23,1.25,1.16,1.11,1.14,1.15
BGD,"Inflation, consumer prices (annual %)",9.11,8.9,5.42,8.13,11.4,6.22,7.53,6.99,6.19,5.51,5.7,5.54,5.59,5.69,5.55
BGD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.09,4.55,5.0,3.38,3.75,4.1,4.43,4.39,4.37,4.35,4.37,4.38,4.38,5.21,5.1
BGD,Trade (% of GDP),39.94,42.62,40.09,37.8,47.42,48.11,46.3,44.51,42.09,31.33,30.0,32.51,31.58,26.27,27.72
