Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
HRV,GDP growth (annual %),5.0,2.0,-7.19,-1.22,-0.09,-2.33,-0.4,-0.43,2.52,3.56,3.41,2.8,3.42,-8.58,13.07
HRV,GDP per capita (current US$),14069.35,16461.29,14708.88,14124.81,14812.87,13443.14,13871.33,13784.48,11952.31,12552.26,13655.82,15244.43,15331.88,14198.75,17685.33
HRV,"Population, total",4310217.0,4309705.0,4305181.0,4295427.0,4280622.0,4267558.0,4255689.0,4238389.0,4203604.0,4174349.0,4124531.0,4087843.0,4065253.0,4047680.0,3899000.0
HRV,Population growth (annual %),-0.02,-0.01,-0.11,-0.23,-0.35,-0.31,-0.28,-0.41,-0.82,-0.7,-1.2,-0.89,-0.55,-0.43,-3.74
HRV,"Inflation, consumer prices (annual %)",2.9,6.08,2.38,1.03,2.27,3.41,2.22,-0.22,-0.46,-1.13,1.13,1.5,0.77,0.15,2.55
HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.91,8.53,9.2,11.62,13.68,15.93,17.25,17.29,16.18,13.1,11.21,8.43,6.62,7.51,7.61
HRV,Trade (% of GDP),83.42,82.24,70.13,72.98,78.14,79.46,81.51,85.77,91.16,92.63,97.63,99.66,101.6,89.99,104.03
