Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
UKR,GDP growth (annual %),8.22,2.24,-15.14,4.09,5.45,0.15,0.05,-10.08,-9.77,2.44,2.36,3.49,3.2,-3.75,3.4
UKR,GDP per capita (current US$),3197.93,4066.55,2639.39,3078.43,3704.82,4004.8,4187.74,3104.64,2124.66,2187.73,2638.33,3096.56,3661.46,3751.74,4835.57
UKR,"Population, total",46509355.0,46258189.0,46053331.0,45870741.0,45706086.0,45593342.0,45489648.0,45272155.0,45154036.0,45004673.0,44831135.0,44622518.0,44386203.0,44132049.0,43792855.0
UKR,Population growth (annual %),-0.6,-0.54,-0.44,-0.4,-0.36,-0.25,-0.23,-0.48,-0.26,-0.33,-0.39,-0.47,-0.53,-0.57,-0.77
UKR,"Inflation, consumer prices (annual %)",12.84,25.23,15.88,9.37,7.96,0.57,-0.24,12.07,48.7,13.91,14.44,10.95,7.89,2.73,9.36
UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14,9.35,9.5,8.8,8.19,9.48,9.83
UKR,Trade (% of GDP),88.05,94.17,87.48,95.73,104.81,102.62,94.0,100.69,107.81,105.52,104.03,99.2,90.51,79.16,82.62
