Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
OMN,GDP growth (annual %),4.45,8.2,6.11,1.71,2.89,8.86,5.23,1.29,5.02,5.05,0.3,1.29,-1.13,-3.38,3.09
OMN,GDP per capita (current US$),16151.28,22974.28,17937.98,22552.2,24166.1,24722.64,23563.94,23121.21,18777.43,17082.21,17802.58,19887.57,19132.15,16707.62,19509.47
OMN,"Population, total",2605700.0,2651028.0,2697537.0,2881914.0,3206870.0,3535579.0,3816680.0,4009267.0,4191776.0,4398070.0,4541854.0,4601157.0,4602768.0,4543399.0,4520471.0
OMN,Population growth (annual %),1.74,1.72,1.74,6.61,10.68,9.76,7.65,4.92,4.45,4.8,3.22,1.3,0.04,-1.3,-0.51
OMN,"Inflation, consumer prices (annual %)",5.83,12.38,3.47,3.26,4.04,2.95,1.05,1.02,0.07,1.11,1.6,0.88,0.13,-0.9,1.55
OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.19,4.14,4.06,4.01,3.86,3.66,3.6,3.55,3.38,3.27,2.57,1.8,1.85,2.94,2.51
OMN,Trade (% of GDP),108.87,108.61,105.01,96.39,101.64,102.07,112.54,102.28,96.38,82.86,88.95,89.28,86.48,91.88,93.92
