Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
CYP,GDP growth (annual %),5.1,3.65,-2.02,2.28,0.42,-3.45,-6.59,-1.78,3.42,6.57,5.73,5.65,5.53,-4.37,6.64
CYP,GDP per capita (current US$),31244.93,35397.36,32109.24,31105.4,32486.43,28993.35,27799.12,27245.37,23487.12,24715.73,26697.17,29418.94,29417.14,28036.19,31551.82
CYP,"Population, total",1073873.0,1092390.0,1110974.0,1129686.0,1145086.0,1156556.0,1166968.0,1176995.0,1187280.0,1197881.0,1208523.0,1218831.0,1228836.0,1237537.0,1244188.0
CYP,Population growth (annual %),1.73,1.71,1.69,1.67,1.35,1.0,0.9,0.86,0.87,0.89,0.88,0.85,0.82,0.71,0.54
CYP,"Inflation, consumer prices (annual %)",2.37,4.67,0.33,2.43,3.29,2.39,-0.4,-1.35,-2.1,-1.43,0.53,1.44,0.25,-0.64,2.45
CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.92,3.65,5.36,6.26,7.86,11.8,15.87,16.09,14.91,12.95,11.05,8.37,7.07,7.59,7.46
CYP,Trade (% of GDP),111.27,112.93,102.79,108.9,110.62,112.34,120.93,130.84,137.28,139.02,148.01,148.53,151.96,164.16,170.31
