Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
QAT,GDP (current US$),79712087912.09,115270054945.06,97798351648.35,125122306346.15,167775268626.37,186833502362.64,198727642967.03,206224598571.43,161739955576.92,151732181868.13,161099122225.28,183334953818.68,175837550989.01,144411363345.27,179677211793.94
QAT,GDP per capita growth (annual %),-2.78,0.36,0.42,12.39,7.68,-0.85,-1.18,-3.18,-3.93,-4.11,-5.73,-0.78,-0.68,-2.01,4.32
QAT,"Population, total",1231893.0,1444277.0,1610274.0,1713504.0,1804171.0,1905660.0,2035501.0,2214465.0,2414573.0,2595166.0,2711755.0,2766732.0,2807235.0,2760385.0,2688235.0
QAT,Population growth (annual %),19.36,15.91,10.88,6.21,5.16,5.47,6.59,8.43,8.65,7.21,4.39,2.01,1.45,-1.68,-2.65
QAT,"Inflation, consumer prices (annual %)",13.76,15.05,-4.86,-2.43,1.14,2.32,3.22,3.35,1.81,2.68,0.39,0.26,-0.67,-2.54,2.3
QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.17
QAT,Trade (% of GDP),96.11,89.43,80.14,86.07,98.72,105.75,102.38,99.03,93.71,89.55,91.49,91.84,90.32,90.02,93.05
