Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
TUR,GDP (current US$),681337335021.87,770462156204.38,649272568774.19,776992599946.77,838762755164.18,880556375779.51,957783020853.03,938952628604.07,864316670330.88,869692960365.55,858996263095.86,778471900960.98,759937390496.67,720289368333.19,819035182929.58
TUR,GDP per capita growth (annual %),3.75,-0.39,-6.02,6.99,9.73,3.25,6.65,2.88,4.04,1.57,6.1,2.09,-0.03,1.15,10.51
TUR,"Population, total",70468869.0,71320726.0,72225639.0,73195345.0,74173854.0,75277439.0,76576117.0,78112073.0,79646178.0,81019394.0,82089826.0,82809304.0,83481684.0,84135428.0,84775404.0
TUR,Population growth (annual %),1.24,1.2,1.26,1.33,1.33,1.48,1.71,1.99,1.94,1.71,1.31,0.87,0.81,0.78,0.76
TUR,"Inflation, consumer prices (annual %)",8.76,10.44,6.25,8.57,6.47,8.89,7.49,8.85,7.67,7.78,11.14,16.33,15.18,12.28,19.6
TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24,10.84,10.82,10.89,13.67,13.11,11.98
TUR,Trade (% of GDP),47.85,50.55,46.79,46.69,53.3,52.83,52.53,53.77,51.09,48.33,55.76,62.55,62.69,60.96,70.83
