Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
ISR,GDP growth (annual %),6.03,3.25,0.88,5.67,5.56,2.59,4.42,3.92,2.49,4.52,4.28,4.07,4.16,-1.86,8.61
ISR,GDP per capita (current US$),25633.64,30173.36,28317.04,31266.61,34354.72,33156.23,36941.84,38259.68,36206.52,37690.47,41114.78,42406.85,44452.23,44846.79,52170.71
ISR,"Population, total",7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0,9215100.0,9364000.0
ISR,Population growth (annual %),1.78,1.78,2.39,1.83,1.85,1.85,1.87,1.92,1.98,1.96,1.94,1.93,1.91,1.76,1.6
ISR,"Inflation, consumer prices (annual %)",0.46,4.56,3.34,2.72,3.48,1.69,1.58,0.49,-0.63,-0.55,0.24,0.82,0.84,-0.59,1.49
ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.38,7.7,9.53,8.48,7.14,6.86,6.21,5.89,5.25,4.8,4.22,4.0,3.8,4.33,4.32
ISR,Trade (% of GDP),79.61,76.1,62.6,66.44,69.66,70.74,64.64,62.16,59.21,58.04,56.56,58.91,56.35,50.88,54.96
