Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
USA,GDP growth (annual %),2.01,0.12,-2.6,2.71,1.55,2.28,1.84,2.29,2.71,1.67,2.24,2.95,2.29,-2.77,5.95
USA,GDP per capita growth (annual %),1.04,-0.82,-3.45,1.86,0.81,1.53,1.14,1.54,1.95,0.93,1.6,2.4,1.83,-3.7,5.82
USA,"Population, total",301231207.0,304093966.0,306771529.0,309327143.0,311583481.0,313877662.0,316059947.0,318386329.0,320738994.0,323071755.0,325122128.0,326838199.0,328329953.0,331501080.0,331893745.0
USA,Population growth (annual %),0.95,0.95,0.88,0.83,0.73,0.73,0.69,0.73,0.74,0.72,0.63,0.53,0.46,0.96,0.12
USA,"Inflation, consumer prices (annual %)",2.85,3.84,-0.36,1.64,3.16,2.07,1.46,1.62,0.12,1.26,2.13,2.44,1.81,1.23,4.7
USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.62,5.78,9.25,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35
USA,Trade (% of GDP),28.01,29.87,24.76,28.22,30.84,30.68,30.0,30.0,27.81,26.59,27.28,27.61,26.45,23.38,25.48
