Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
SDN,GDP growth (annual %),5.74,3.85,-2.77,3.86,-3.21,-17.0,1.96,4.66,1.91,3.47,0.71,-2.68,-2.18,-3.63,-1.87
SDN,GDP per capita (current US$),1500.67,1585.55,1382.64,1706.42,1982.83,1797.38,1834.55,2075.99,2226.42,2614.3,3188.75,769.87,748.01,608.33,751.82
SDN,"Population, total",31191163.0,32065241.0,32948155.0,33739933.0,34419624.0,35159792.0,35990704.0,37003245.0,38171178.0,39377169.0,40679828.0,41999059.0,43232093.0,44440486.0,45657202.0
SDN,Population growth (annual %),2.79,2.76,2.72,2.37,1.99,2.13,2.34,2.77,3.11,3.11,3.25,3.19,2.89,2.76,2.7
SDN,"Inflation, consumer prices (annual %)",14.75,14.3,11.26,12.98,18.1,35.56,36.52,36.91,16.91,17.75,32.35,63.29,50.99,150.32,382.82
SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",14.84,14.8,13.0,15.13,17.44,17.67,17.4,17.39,17.44,17.44,17.5,17.57,17.59,19.29,19.05
SDN,Trade (% of GDP),34.62,38.14,44.34,43.66,29.59,28.12,26.14,1.38,1.5,1.46,1.46,1.3,1.22,0.76,4.13
