Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
SYR,GDP (current US$),180030111358.58,218089977728.28,224561692650.33,252518218262.81,67539427671.0,43190317724.71,21361254647.99,21502061462.21,16468399180.38,12598742886.94,16369724433.28,21351730539.31,22443299775.34,11079795397.28,0.0
SYR,GDP per capita growth (annual %),-0.81,0.73,4.2,2.79,1.07,-25.93,-22.5,-3.95,0.15,-5.22,-0.82,-0.44,-2.63,-6.99,0.0
SYR,"Population, total",20703005.0,21474059.0,21827220.0,22337563.0,22730733.0,22605577.0,21495821.0,20072232.0,19205178.0,18964252.0,18983373.0,19333463.0,20098251.0,20772595.0,21324367.0
SYR,Population growth (annual %),6.34,3.66,1.63,2.31,1.74,-0.55,-5.03,-6.85,-4.42,-1.26,0.1,1.83,3.88,3.3,2.62
SYR,"Inflation, consumer prices (annual %)",3.91,15.75,2.92,4.4,4.75,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.42,10.94,8.14,8.61,8.63,8.86,8.86,8.74,8.72,8.76,8.75,8.75,8.74,10.01,9.82
SYR,Trade (% of GDP),76.38,74.23,59.94,64.01,50.7,35.37,44.71,54.26,51.09,67.11,61.05,50.66,42.0,48.39,0.0
