Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
GHA,GDP growth (annual %),4.35,9.15,4.84,7.9,14.05,9.29,7.31,2.86,2.12,3.37,8.13,6.2,6.51,0.51,5.36
GHA,GDP per capita (current US$),1047.22,1178.93,1043.98,1258.95,1501.08,1536.59,2282.35,1942.91,1711.29,1900.41,1998.74,2180.04,2167.91,2176.58,2363.3
GHA,"Population, total",23708320.0,24326087.0,24950762.0,25574719.0,26205941.0,26858762.0,27525597.0,28196358.0,28870939.0,29554303.0,30222262.0,30870641.0,31522290.0,32180401.0,32833031.0
GHA,Population growth (annual %),2.61,2.57,2.54,2.47,2.44,2.46,2.45,2.41,2.36,2.34,2.23,2.12,2.09,2.07,2.01
GHA,"Inflation, consumer prices (annual %)",10.73,16.49,19.25,10.73,8.73,11.19,11.67,15.49,17.15,17.45,12.37,7.81,7.14,9.89,9.97
GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.86,4.97,5.24,5.38,4.22,3.22,2.17,4.5,6.81,5.11,3.37,3.43,3.46,3.77,3.92
GHA,Trade (% of GDP),65.35,69.51,71.59,75.38,86.3,93.17,60.76,63.84,76.52,67.88,70.55,67.96,76.82,38.52,58.43
