Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
MDV,GDP growth (annual %),7.71386727084705,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.33,2.88,6.34,7.21,8.12,7.1,-33.49,41.75
MDV,GDP per capita (current US$),5746.64425772624,6743.1309608974,6719.33025725066,7158.06141101431,7409.33596846724,7447.43257245424,8222.56338901712,8872.12,9434.33,9640.32,10062.98,10823.64,11118.56,7282.36,10366.29
MDV,"Population, total",325126,336883,349037,361575,374440,387539,400728,416738.0,435582.0,454252.0,472442.0,489758.0,504508.0,514438.0,521457.0
MDV,Population growth (annual %),3.35435582926146,3.55228895579949,3.54422447127984,3.52915551848168,3.49620875437484,3.43849123867636,3.3466404024458,3.92,4.42,4.2,3.93,3.6,2.97,1.95,1.36
MDV,"Inflation, consumer prices (annual %)",6.79477353930167,12.0414583505108,4.53017659132798,6.14988536750175,11.2734146055937,10.8846956585631,3.80563000919426,2.12,0.95,0.5,2.82,-0.13,0.22,-1.37,0.54
MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.702,10.816,11.7,11.008,10.149,9.216,8.393,7.52,6.62,5.77,5.37,4.97,4.56,5.34,5.26
MDV,Trade (% of GDP),..,..,..,..,..,..,..,165.98,149.52,149.05,151.56,153.83,147.85,117.78,143.08
