Country Code,Series Name,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
KEN,GDP growth (annual %),6.85,0.23,3.31,8.06,5.12,4.57,3.8,5.02,4.97,4.21,3.84,5.65,5.11,-0.25,7.52
KEN,GDP per capita (current US$),840.19,916.0,1049.12,1093.64,1099.32,1289.78,1376.83,1489.92,1496.65,1562.08,1675.97,1845.78,1970.11,1936.42,2081.8
KEN,"Population, total",38036793.0,39186895.0,40364444.0,41517895.0,42635144.0,43725806.0,44792368.0,45831863.0,46851488.0,47894670.0,48948137.0,49953304.0,50951450.0,51985780.0,53005614.0
KEN,Population growth (annual %),2.97,2.98,2.96,2.82,2.66,2.53,2.41,2.29,2.2,2.2,2.18,2.03,1.98,2.01,1.94
KEN,"Inflation, consumer prices (annual %)",9.76,26.24,9.23,3.96,14.02,9.38,5.72,6.88,6.58,6.3,8.01,4.69,5.24,5.4,6.11
KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.92,2.98,2.92,2.85,2.86,2.84,2.83,2.8,2.77,2.76,3.52,4.24,5.01,5.62,5.64
KEN,Trade (% of GDP),53.89,57.58,45.95,50.39,58.4,51.62,47.46,46.17,40.33,34.87,36.0,34.41,31.76,27.23,30.67
